user_id,year,month,act,refcst,act_level,rfc_level,recency,rec_level,devmp,dmp_level,reputation,rep_level
123044,2016,12,0.42254902000712835,0.057991946977686726,act-med,rfc-low,0.7951655751010145,rec-high,0.23226818332857144,dmp-high,0.16535433202827024,rep-med
123044,2017,1,0.5880456295278406,0.05435766232259267,act-high,rfc-low,0.8019180844200956,rec-high,0.16984368155890156,dmp-med,0.1952015759854858,rep-med
123044,2017,5,0.5395906230238123,0.1512676753306491,act-high,rfc-med,0.9078459947249966,rec-high,0.12367915809143111,dmp-med,0.3749462956565589,rep-med
123044,2017,8,0.5395906230238123,0.3357921019231931,act-high,rfc-high,0.9475863747269905,rec-high,0.1934612085930524,dmp-med,0.41549957879463023,rep-high
123044,2017,12,0.8740940135031002,0.08432088570003586,act-high,rfc-low,1.0,rec-veryhigh,0.11820798885238672,dmp-med,0.46961528993276086,rep-high
123044,2018,3,0.8661968799114842,0.22184874961635637,act-high,rfc-med,1.0,rec-veryhigh,0.1677448834749683,dmp-med,0.5742586723216021,rep-high
123044,2018,4,0.7955323035132496,0.22847932851536945,act-high,rfc-med,1.0,rec-veryhigh,0.12731601373828097,dmp-med,0.5893987699051834,rep-high
123044,2018,5,0.789891798308405,0.3287014222618396,act-high,rfc-high,1.0,rec-veryhigh,0.14266722933381085,dmp-med,0.5893987699051834,rep-high
123044,2018,6,0.690105620855803,0.3357921019231931,act-high,rfc-high,1.0,rec-veryhigh,0.15487664414025815,dmp-med,0.6029284247424562,rep-high
123044,2018,7,0.9097719677709342,0.19748940375691165,act-high,rfc-med,1.0,rec-veryhigh,0.15785925703048115,dmp-med,0.6210641850120645,rep-high
123044,2018,8,1.0,0.37150765418972764,act-veryhigh,rfc-high,1.0,rec-veryhigh,0.15278583507116314,dmp-med,0.6410273205394051,rep-high
123044,2018,9,0.7385606273598312,0.3424226808222062,act-high,rfc-high,1.0,rec-veryhigh,0.23145695280701953,dmp-high,0.6914703500072169,rep-high
123044,2018,10,0.7235790156711095,0.20605448243312446,act-high,rfc-med,1.0,rec-veryhigh,0.1742881273624195,dmp-med,0.6556143290296427,rep-high
123044,2018,11,0.3494850021680094,0.7781512503836435,act-med,rfc-veryhigh,1.0,rec-veryhigh,0.19186094016111738,dmp-med,0.6444079983070714,rep-high
123044,2018,12,0.6393768004764144,0.31231100607367024,act-high,rfc-high,1.0,rec-veryhigh,0.09291114123645076,dmp-low,0.6737924748051545,rep-high
123044,2019,1,0.8167342277897932,0.26415863571085485,act-high,rfc-med,1.0,rec-veryhigh,0.13277220347350976,dmp-med,0.7539794408417357,rep-high
123044,2019,2,0.42254902000712835,0.10914446942506807,act-med,rfc-med,1.0,rec-veryhigh,0.1732781516566684,dmp-med,0.777626542399353,rep-high
123044,2019,3,0.8740940135031002,0.23408320603336794,act-high,rfc-med,1.0,rec-veryhigh,0.11906417909470234,dmp-med,0.7806381915569501,rep-high
123044,2019,4,0.9956130378462474,0.13910769280251128,act-veryhigh,rfc-med,1.0,rec-veryhigh,0.07986588247888311,dmp-low,0.7882691018044601,rep-high
123044,2019,5,1.0,0.526107715410536,act-veryhigh,rfc-high,1.0,rec-veryhigh,0.1407251930515629,dmp-med,0.7881498081822986,rep-high
123044,2019,6,1.0,0.5537212481052544,act-veryhigh,rfc-high,1.0,rec-veryhigh,0.11738887651192273,dmp-med,0.7873178784136464,rep-high
123044,2019,7,1.0,0.5811620672987448,act-veryhigh,rfc-high,1.0,rec-veryhigh,0.11450778983853177,dmp-med,0.7886576206536409,rep-high
123044,2019,8,0.9375306316958498,0.6860401202573558,act-high,rfc-high,1.0,rec-veryhigh,0.1362598673367131,dmp-med,0.7970298513401488,rep-high
123044,2019,9,0.8661968799114842,0.6620579210032477,act-high,rfc-high,1.0,rec-veryhigh,0.16811846855181423,dmp-med,0.798837284401707,rep-high
123044,2019,10,0.8313789158407869,0.5104284367306999,act-high,rfc-high,1.0,rec-veryhigh,0.11044549296385615,dmp-med,0.8055026064010642,rep-high
123044,2019,11,0.9746950033224563,0.6930745135972086,act-high,rfc-high,1.0,rec-veryhigh,0.12030261591953222,dmp-med,0.8055026064010642,rep-high
123044,2019,12,0.8661968799114842,0.758967934011304,act-high,rfc-veryhigh,1.0,rec-veryhigh,0.08467655992000071,dmp-low,0.8044212999196194,rep-high
123044,2020,1,0.8167342277897932,0.7375994066921496,act-high,rfc-veryhigh,1.0,rec-veryhigh,0.09580987668268368,dmp-low,0.8075257105886127,rep-high
123044,2020,2,0.7592569699389436,0.7932399211778668,act-high,rfc-veryhigh,1.0,rec-veryhigh,0.062483477028739506,dmp-low,0.8088481159539824,rep-high
123044,2020,3,0.9064566783214276,0.8710337741086565,act-high,rfc-veryhigh,1.0,rec-veryhigh,0.16686197764650532,dmp-med,0.8070377245289418,rep-high
123044,2020,4,0.6808639180087964,0.7966346560776567,act-high,rfc-veryhigh,1.0,rec-veryhigh,0.12680863267828665,dmp-med,0.7963252662253858,rep-high
123044,2020,5,0.6276362525516529,0.7447274948966939,act-high,rfc-veryhigh,1.0,rec-veryhigh,0.13966581403535927,dmp-med,0.7974120948481053,rep-high
123044,2020,6,0.9460473013452401,0.728041452283277,act-high,rfc-veryhigh,1.0,rec-veryhigh,0.08576508889152072,dmp-low,0.7992432352649577,rep-high
123044,2020,7,1.0,0.8804052288450586,act-veryhigh,rfc-veryhigh,1.0,rec-veryhigh,0.09996454967085644,dmp-low,0.8091559727176599,rep-high
123044,2020,8,0.8537850880489681,1.0,act-high,rfc-veryhigh,1.0,rec-veryhigh,0.07671122874782242,dmp-low,0.8179683469028317,rep-high
123044,2020,9,0.6712113404111031,0.7294593264839191,act-high,rfc-veryhigh,1.0,rec-veryhigh,0.0784789771586757,dmp-low,0.8216050916064239,rep-high
123044,2020,10,0.7385606273598312,0.7683914130944873,act-high,rfc-veryhigh,1.0,rec-veryhigh,0.09115906736306902,dmp-low,0.8333843765730355,rep-high
123044,2020,11,0.7781512503836435,0.8016323462331664,act-high,rfc-veryhigh,1.0,rec-veryhigh,0.0982472476172685,dmp-low,0.8153015798744906,rep-high
123044,2020,12,0.42254902000712835,0.7781512503836435,act-med,rfc-veryhigh,1.0,rec-veryhigh,0.1180444214864114,dmp-med,0.8206701086485463,rep-high
123044,2021,1,0.5206963425791125,0.833668578233475,act-high,rfc-veryhigh,1.0,rec-veryhigh,0.03602341368679258,dmp-low,0.8518643419023716,rep-high
123044,2021,2,0.0,1.0,act-low,rfc-veryhigh,1.0,rec-veryhigh,0.007293223040474953,dmp-low,0.8528212291343805,rep-high
123044,2021,3,0.15051499783199057,0.9294189257142926,act-med,rfc-veryhigh,1.0,rec-veryhigh,0.27846450637392123,dmp-high,0.8528212291343805,rep-high
123044,2021,4,0.0,0.30102999566398114,act-low,rfc-high,1.0,rec-veryhigh,0.0089756462,dmp-low,0.8519547921601467,rep-high
123044,2021,5,0.4515449934959717,0.6989700043360187,act-high,rfc-high,1.0,rec-veryhigh,0.2429104969518362,dmp-high,0.8507815649067461,rep-high
123044,2021,6,0.0,0.9542425094393249,act-low,rfc-veryhigh,1.0,rec-veryhigh,0.06550165965982865,dmp-low,0.8514034167954617,rep-high
123044,2021,8,0.7156818820794936,0.6924878768080984,act-high,rfc-high,1.0,rec-veryhigh,0.19862512656260753,dmp-med,0.8570222760659753,rep-high
123044,2021,9,0.8406206186877936,0.5062794834608758,act-high,rfc-high,1.0,rec-veryhigh,0.13692185701164647,dmp-med,0.8570222760659753,rep-high
123044,2021,10,0.5730640178391189,0.516629796003336,act-high,rfc-high,1.0,rec-veryhigh,0.06066639749868736,dmp-low,0.8506919230448409,rep-high
123044,2021,11,0.38907562519182176,0.3679767852945944,act-med,rfc-high,1.0,rec-veryhigh,0.029859455045122236,dmp-low,0.8464349244673387,rep-high
123044,2021,12,0.5206963425791125,0.7715206714846304,act-high,rfc-veryhigh,1.0,rec-veryhigh,0.10671317885532257,dmp-med,0.8488415052723647,rep-high
123044,2022,1,0.5569716761534184,0.7668702399739545,act-high,rfc-veryhigh,1.0,rec-veryhigh,0.06531549064238235,dmp-low,0.8434845765996781,rep-high
123044,2022,2,0.4515449934959717,0.49485002168009395,act-high,rfc-high,1.0,rec-veryhigh,0.0706385952084436,dmp-low,0.8427629535755653,rep-high
123044,2022,3,0.7156818820794936,0.4074853265782679,act-high,rfc-high,1.0,rec-veryhigh,0.147229489838493,dmp-med,0.8409915899096052,rep-high
123044,2022,4,0.15051499783199057,0.0,act-med,rfc-low,1.0,rec-veryhigh,0.03098813051460259,dmp-low,0.8404863566585051,rep-high
